,Date,Country,City,Specie,count,min,max,median,variance
179,2020-04-17,CI,Abidjan,pm25,24,63.0,95.0,74.0,676.07
180,2020-05-03,CI,Abidjan,pm25,23,46.0,82.0,61.0,577.04
181,2020-03-11,CI,Abidjan,pm25,24,55.0,142.0,76.0,5088.1
182,2020-03-23,CI,Abidjan,pm25,24,25.0,155.0,65.0,12513.8
183,2020-04-16,CI,Abidjan,pm25,23,65.0,155.0,82.0,3989.01
184,2020-04-19,CI,Abidjan,pm25,24,55.0,154.0,65.0,4021.67
185,2020-04-22,CI,Abidjan,pm25,23,17.0,174.0,61.0,13762.4
186,2020-03-17,CI,Abidjan,pm25,24,21.0,87.0,78.0,3166.01
187,2020-03-19,CI,Abidjan,pm25,24,59.0,122.0,82.0,2885.8
188,2020-04-01,CI,Abidjan,pm25,23,5.0,89.0,68.0,6065.85
189,2020-04-14,CI,Abidjan,pm25,24,42.0,152.0,72.0,6637.37
