date,STATE,COUNTY,DAILY_AQI_VALUE,AQI_Base,AQI_change
3/1/20,Rhode Island,Washington,10.0,8.0,2
3/2/20,Rhode Island,Washington,26.0,8.0,18
3/3/20,Rhode Island,Washington,34.0,8.0,26
3/4/20,Rhode Island,Washington,10.0,8.0,2
3/5/20,Rhode Island,Washington,2.0,8.0,-6
3/6/20,Rhode Island,Washington,7.0,8.0,-1
3/7/20,Rhode Island,Washington,5.0,8.0,-3
3/8/20,Rhode Island,Washington,10.0,8.0,2
3/9/20,Rhode Island,Washington,30.0,8.0,22
3/10/20,Rhode Island,Washington,44.0,8.0,36
3/11/20,Rhode Island,Washington,5.0,8.0,-3
3/12/20,Rhode Island,Washington,13.0,8.0,5
3/13/20,Rhode Island,Washington,19.0,8.0,11
3/14/20,Rhode Island,Washington,7.0,8.0,-1
3/15/20,Rhode Island,Washington,8.0,8.0,0
3/16/20,Rhode Island,Washington,5.0,8.0,-3
3/17/20,Rhode Island,Washington,1.0,8.0,-7
3/18/20,Rhode Island,Washington,11.0,8.0,3
3/19/20,Rhode Island,Washington,3.0,8.0,-5
3/20/20,Rhode Island,Washington,19.0,8.0,11
3/21/20,Rhode Island,Washington,10.0,8.0,2
3/23/20,Rhode Island,Washington,9.0,8.0,1
3/24/20,Rhode Island,Washington,5.0,8.0,-3
3/25/20,Rhode Island,Washington,12.0,8.0,4
3/26/20,Rhode Island,Washington,15.0,8.0,7
3/27/20,Rhode Island,Washington,17.0,8.0,9
3/28/20,Rhode Island,Washington,10.0,8.0,2
3/30/20,Rhode Island,Washington,1.0,8.0,-7
3/31/20,Rhode Island,Washington,8.0,8.0,0
4/1/20,Rhode Island,Washington,4.0,8.0,-4
4/2/20,Rhode Island,Washington,0.0,8.0,-8
4/3/20,Rhode Island,Washington,0.0,8.0,-8
4/4/20,Rhode Island,Washington,9.0,8.0,1
4/6/20,Rhode Island,Washington,11.0,8.0,3
4/7/20,Rhode Island,Washington,7.0,8.0,-1
4/8/20,Rhode Island,Washington,16.0,8.0,8
4/9/20,Rhode Island,Washington,10.0,8.0,2
4/10/20,Rhode Island,Washington,4.0,8.0,-4
4/11/20,Rhode Island,Washington,1.0,8.0,-7
2/15/20,South Carolina,Charleston,21.0,21.0,0
2/16/20,South Carolina,Charleston,22.5,21.0,1.5
2/17/20,South Carolina,Charleston,27.3,21.0,6.3
2/18/20,South Carolina,Charleston,31.5,21.0,10.5
2/19/20,South Carolina,Charleston,14.3,21.0,-6.7
2/20/20,South Carolina,Charleston,10.5,21.0,-10.5
2/21/20,South Carolina,Charleston,16.0,21.0,-5
2/22/20,South Carolina,Charleston,19.5,21.0,-1.5
2/23/20,South Carolina,Charleston,39.0,21.0,18
2/24/20,South Carolina,Charleston,31.8,21.0,10.8
2/25/20,South Carolina,Charleston,21.5,21.0,0.5
2/26/20,South Carolina,Charleston,23.8,21.0,2.8
2/27/20,South Carolina,Charleston,14.5,21.0,-6.5
2/28/20,South Carolina,Charleston,17.3,21.0,-3.7
2/29/20,South Carolina,Charleston,23.8,21.0,2.8
3/1/20,South Carolina,Charleston,30.5,21.0,9.5
3/2/20,South Carolina,Charleston,20.5,21.0,-0.5
3/3/20,South Carolina,Charleston,32.0,21.0,11
3/4/20,South Carolina,Charleston,30.0,21.0,9
3/5/20,South Carolina,Charleston,18.0,21.0,-3
3/6/20,South Carolina,Charleston,18.0,21.0,-3
3/7/20,South Carolina,Charleston,17.5,21.0,-3.5
3/8/20,South Carolina,Charleston,25.0,21.0,4
3/9/20,South Carolina,Charleston,22.0,21.0,1
3/10/20,South Carolina,Charleston,13.5,21.0,-7.5
3/11/20,South Carolina,Charleston,33.0,21.0,12
3/12/20,South Carolina,Charleston,50.0,21.0,29
3/13/20,South Carolina,Charleston,41.0,21.0,20
3/14/20,South Carolina,Charleston,33.5,21.0,12.5
3/15/20,South Carolina,Charleston,36.0,21.0,15
3/16/20,South Carolina,Charleston,25.0,21.0,4
3/17/20,South Carolina,Charleston,25.0,21.0,4
3/18/20,South Carolina,Charleston,41.5,21.0,20.5
3/19/20,South Carolina,Charleston,21.5,21.0,0.5
3/20/20,South Carolina,Charleston,19.0,21.0,-2
3/21/20,South Carolina,Charleston,45.5,21.0,24.5
3/22/20,South Carolina,Charleston,31.5,21.0,10.5
3/23/20,South Carolina,Charleston,38.5,21.0,17.5
3/24/20,South Carolina,Charleston,38.0,21.0,17
3/25/20,South Carolina,Charleston,24.0,21.0,3
3/26/20,South Carolina,Charleston,13.0,21.0,-8
3/27/20,South Carolina,Charleston,37.5,21.0,16.5
3/28/20,South Carolina,Charleston,51.5,21.0,30.5
3/29/20,South Carolina,Charleston,55.5,21.0,34.5
3/30/20,South Carolina,Charleston,45.5,21.0,24.5
3/31/20,South Carolina,Charleston,44.0,21.0,23
4/1/20,South Carolina,Charleston,20.0,21.0,-1
4/2/20,South Carolina,Charleston,24.5,21.0,3.5
4/3/20,South Carolina,Charleston,45.0,21.0,24
4/4/20,South Carolina,Charleston,31.0,21.0,10
4/5/20,South Carolina,Charleston,20.0,21.0,-1
4/6/20,South Carolina,Charleston,19.5,21.0,-1.5
4/7/20,South Carolina,Charleston,38.0,21.0,17
4/8/20,South Carolina,Charleston,48.5,21.0,27.5
4/9/20,South Carolina,Charleston,31.0,21.0,10
4/10/20,South Carolina,Charleston,25.5,21.0,4.5
4/11/20,South Carolina,Charleston,21.5,21.0,0.5
2/17/20,South Carolina,Chesterfield,63.0,63.0,0
2/18/20,South Carolina,Chesterfield,49.5,63.0,-13.5
2/19/20,South Carolina,Chesterfield,51.0,63.0,-12
2/20/20,South Carolina,Chesterfield,45.0,63.0,-18
2/21/20,South Carolina,Chesterfield,27.5,63.0,-35.5
2/24/20,South Carolina,Chesterfield,35.5,63.0,-27.5
2/25/20,South Carolina,Chesterfield,30.0,63.0,-33
2/26/20,South Carolina,Chesterfield,30.0,63.0,-33
2/27/20,South Carolina,Chesterfield,26.0,63.0,-37
2/28/20,South Carolina,Chesterfield,22.0,63.0,-41
3/2/20,South Carolina,Chesterfield,41.0,63.0,-22
3/3/20,South Carolina,Chesterfield,41.0,63.0,-22
3/6/20,South Carolina,Chesterfield,16.0,63.0,-47
3/9/20,South Carolina,Chesterfield,21.0,63.0,-42
3/10/20,South Carolina,Chesterfield,28.0,63.0,-35
3/11/20,South Carolina,Chesterfield,31.0,63.0,-32
3/12/20,South Carolina,Chesterfield,31.0,63.0,-32
3/13/20,South Carolina,Chesterfield,40.0,63.0,-23
3/18/20,South Carolina,Chesterfield,28.0,63.0,-35
3/19/20,South Carolina,Chesterfield,43.0,63.0,-20
3/20/20,South Carolina,Chesterfield,24.0,63.0,-39
3/23/20,South Carolina,Chesterfield,17.0,63.0,-46
3/24/20,South Carolina,Chesterfield,20.0,63.0,-43
3/26/20,South Carolina,Chesterfield,11.0,63.0,-52
3/27/20,South Carolina,Chesterfield,54.0,63.0,-9
3/30/20,South Carolina,Chesterfield,40.0,63.0,-23
4/8/20,South Carolina,Chesterfield,20.0,63.0,-43
2/15/20,South Carolina,Florence,24.0,24.0,0
2/16/20,South Carolina,Florence,33.0,24.0,9
2/17/20,South Carolina,Florence,33.0,24.0,9
2/18/20,South Carolina,Florence,42.0,24.0,18
2/19/20,South Carolina,Florence,16.0,24.0,-8
2/20/20,South Carolina,Florence,15.0,24.0,-9
2/21/20,South Carolina,Florence,17.5,24.0,-6.5
2/22/20,South Carolina,Florence,25.0,24.0,1
2/23/20,South Carolina,Florence,38.0,24.0,14
2/24/20,South Carolina,Florence,33.0,24.0,9
2/25/20,South Carolina,Florence,23.0,24.0,-1
2/26/20,South Carolina,Florence,23.0,24.0,-1
2/27/20,South Carolina,Florence,10.5,24.0,-13.5
2/28/20,South Carolina,Florence,21.0,24.0,-3
2/29/20,South Carolina,Florence,25.0,24.0,1
3/1/20,South Carolina,Florence,28.0,24.0,4
3/2/20,South Carolina,Florence,36.0,24.0,12
3/3/20,South Carolina,Florence,32.0,24.0,8
3/4/20,South Carolina,Florence,26.0,24.0,2
3/5/20,South Carolina,Florence,20.0,24.0,-4
3/6/20,South Carolina,Florence,20.0,24.0,-4
3/7/20,South Carolina,Florence,53.0,24.0,29
3/8/20,South Carolina,Florence,40.0,24.0,16
3/9/20,South Carolina,Florence,28.0,24.0,4
3/10/20,South Carolina,Florence,31.0,24.0,7
3/11/20,South Carolina,Florence,38.0,24.0,14
3/12/20,South Carolina,Florence,20.0,24.0,-4
3/13/20,South Carolina,Florence,36.0,24.0,12
3/14/20,South Carolina,Florence,35.0,24.0,11
3/15/20,South Carolina,Florence,34.0,24.0,10
3/16/20,South Carolina,Florence,20.0,24.0,-4
3/17/20,South Carolina,Florence,38.0,24.0,14
3/18/20,South Carolina,Florence,30.0,24.0,6
3/19/20,South Carolina,Florence,42.0,24.0,18
3/20/20,South Carolina,Florence,30.0,24.0,6
3/21/20,South Carolina,Florence,30.0,24.0,6
3/22/20,South Carolina,Florence,20.0,24.0,-4
3/23/20,South Carolina,Florence,18.0,24.0,-6
3/24/20,South Carolina,Florence,15.0,24.0,-9
3/25/20,South Carolina,Florence,18.0,24.0,-6
3/26/20,South Carolina,Florence,16.0,24.0,-8
3/27/20,South Carolina,Florence,45.0,24.0,21
3/28/20,South Carolina,Florence,56.0,24.0,32
3/29/20,South Carolina,Florence,60.0,24.0,36
3/30/20,South Carolina,Florence,28.0,24.0,4
3/31/20,South Carolina,Florence,28.0,24.0,4
4/1/20,South Carolina,Florence,17.0,24.0,-7
4/2/20,South Carolina,Florence,27.0,24.0,3
4/3/20,South Carolina,Florence,27.0,24.0,3
4/4/20,South Carolina,Florence,36.0,24.0,12
4/5/20,South Carolina,Florence,27.0,24.0,3
4/6/20,South Carolina,Florence,39.0,24.0,15
4/7/20,South Carolina,Florence,45.0,24.0,21
4/8/20,South Carolina,Florence,29.0,24.0,5
4/9/20,South Carolina,Florence,23.0,24.0,-1
